id,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
6685,15803801.0,Ch'iu,706.0,Spain,Male,23.0,9.0,127864.4,2.0,1.0,1.0,78899.22,0.0
6686,15750014.0,Clements,686.0,Spain,Male,57.0,5.0,0.0,1.0,1.0,1.0,107842.57,1.0
6687,15771222.0,Genovese,656.0,Spain,Female,39.0,6.0,76989.97,1.0,1.0,0.0,72993.65,0.0
6688,15684769.0,Ch'en,738.0,France,Male,38.0,8.0,0.0,2.0,0.0,1.0,160523.33,0.0
6689,15690772.0,Chukwufumnanya,627.0,Spain,Male,34.0,2.0,0.0,2.0,0.0,0.0,157959.02,0.0
6690,15614220.0,Hargreaves,807.0,Germany,Male,54.0,1.0,163700.78,3.0,1.0,0.0,88890.05,1.0
6691,15598044.0,Mazzanti,754.0,France,Male,39.0,1.0,0.0,2.0,1.0,1.0,179634.69,0.0
6692,15592645.0,Fanucci,713.0,France,Female,33.0,9.0,0.0,2.0,0.0,1.0,146891.07,0.0
6693,15805312.0,Laidley,726.0,France,Female,48.0,7.0,0.0,1.0,1.0,0.0,103379.31,1.0
6694,15752953.0,Yeh,663.0,Germany,Female,43.0,5.0,127070.73,1.0,0.0,0.0,173783.38,1.0
6695,15634310.0,Kao,684.0,France,Female,48.0,8.0,135870.79,1.0,1.0,1.0,94820.85,0.0
6696,15627251.0,Manna,736.0,Germany,Male,35.0,9.0,129431.36,2.0,1.0,1.0,129964.94,0.0
6697,15626156.0,Tseng,523.0,Spain,Female,45.0,2.0,0.0,2.0,1.0,0.0,119346.88,0.0
6698,15662578.0,Trevisano,622.0,France,Male,35.0,9.0,0.0,2.0,1.0,1.0,160968.44,0.0
6699,15654562.0,Chukwumaobim,539.0,Spain,Female,50.0,7.0,0.0,1.0,1.0,0.0,44965.54,1.0
6700,15752312.0,Onyeorulu,653.0,Spain,Female,24.0,4.0,121263.62,1.0,1.0,0.0,144849.1,0.0
6701,15658716.0,Maclean,683.0,France,Male,71.0,5.0,0.0,2.0,1.0,0.0,182055.36,1.0
6702,15779414.0,Chialuka,678.0,Germany,Female,43.0,8.0,114088.32,1.0,1.0,0.0,77550.18,1.0
6703,15704844.0,Chineze,644.0,France,Male,32.0,3.0,0.0,2.0,0.0,1.0,149814.68,0.0
6704,15649024.0,Milne,673.0,France,Male,29.0,5.0,146584.19,1.0,1.0,1.0,182691.31,0.0
6705,15668893.0,Trevisano,704.0,France,Male,49.0,9.0,125909.85,1.0,1.0,0.0,82463.69,1.0
6706,15768295.0,Luffman,578.0,Spain,Female,51.0,3.0,0.0,1.0,1.0,0.0,98413.1,1.0
6707,15790067.0,Liao,706.0,France,Female,43.0,8.0,0.0,1.0,1.0,1.0,51703.09,1.0
6708,15655436.0,Teng,682.0,Spain,Male,41.0,3.0,0.0,2.0,1.0,0.0,149946.43,0.0
6709,15597951.0,Toscani,667.0,Spain,Male,37.0,6.0,0.0,2.0,1.0,0.0,162599.51,0.0
6710,15790829.0,Tsao,645.0,Germany,Male,53.0,2.0,108541.04,1.0,1.0,1.0,64716.08,0.0
6711,15712303.0,Onwumelu,539.0,Germany,Male,27.0,5.0,121405.05,1.0,1.0,0.0,113469.65,0.0
6712,15781409.0,Ts'ao,678.0,Germany,Male,24.0,1.0,122031.55,2.0,1.0,0.0,176725.57,0.0
6713,15668767.0,Zikoranachidimma,714.0,France,Male,32.0,3.0,127864.4,1.0,1.0,0.0,149517.71,0.0
6714,15702801.0,Niu,627.0,France,Female,50.0,5.0,0.0,1.0,0.0,0.0,132770.11,1.0
6715,15751561.0,Okechukwu,669.0,Germany,Female,27.0,9.0,101043.63,1.0,1.0,1.0,73371.65,0.0
6716,15597951.0,Walker,681.0,Spain,Female,35.0,10.0,0.0,2.0,1.0,0.0,134441.2,0.0
6717,15753874.0,Olisaemeka,679.0,Germany,Female,30.0,8.0,156811.74,1.0,1.0,1.0,187598.77,0.0
6718,15574858.0,Mazzi,633.0,France,Male,53.0,4.0,161613.94,1.0,1.0,1.0,72851.74,1.0
6719,15721658.0,Fiorentino,547.0,Spain,Male,32.0,5.0,0.0,2.0,0.0,1.0,86410.28,0.0
6720,15658364.0,Lo Duca,646.0,France,Female,34.0,2.0,0.0,1.0,0.0,1.0,184350.78,1.0
6721,15663964.0,Ch'ang,811.0,France,Male,40.0,4.0,0.0,2.0,1.0,1.0,79919.13,0.0
6722,15731865.0,Mai,652.0,Germany,Female,38.0,9.0,120825.7,2.0,1.0,0.0,161848.03,0.0
6723,15758035.0,Lombardi,678.0,Spain,Male,37.0,7.0,0.0,2.0,1.0,0.0,140881.2,0.0
6724,15764170.0,P'eng,459.0,France,Female,43.0,2.0,0.0,2.0,1.0,0.0,52404.47,0.0
6725,15573893.0,Macdonald,592.0,France,Male,33.0,4.0,0.0,1.0,1.0,0.0,149381.32,0.0
6726,15724451.0,Nwachinemelu,746.0,France,Male,34.0,7.0,0.0,2.0,1.0,0.0,64872.33,0.0
6727,15611157.0,Chien,850.0,France,Male,30.0,7.0,0.0,2.0,1.0,1.0,147797.54,0.0
6728,15773723.0,Ch'in,466.0,Spain,Female,34.0,2.0,0.0,2.0,0.0,0.0,162515.17,0.0
6729,15806913.0,Chukwukere,572.0,France,Male,35.0,8.0,90957.81,1.0,1.0,0.0,3560.0,0.0
6730,15775124.0,Ogochukwu,585.0,France,Male,35.0,10.0,131354.25,1.0,1.0,1.0,169763.89,0.0
6731,15737047.0,Obielumani,695.0,France,Female,44.0,1.0,0.0,2.0,1.0,1.0,123663.63,0.0
6732,15595831.0,L?,516.0,France,Female,43.0,2.0,0.0,2.0,0.0,1.0,162452.65,0.0
6733,15602497.0,Lo Duca,741.0,France,Female,48.0,9.0,128914.17,1.0,1.0,0.0,49732.9,1.0
6734,15612478.0,Ch'in,614.0,France,Male,32.0,6.0,0.0,2.0,1.0,0.0,138526.96,0.0
6735,15791040.0,Chinedum,721.0,France,Female,42.0,1.0,124099.13,1.0,1.0,0.0,122218.61,0.0
6736,15762238.0,T'ao,674.0,Spain,Female,41.0,4.0,0.0,2.0,1.0,0.0,130483.56,0.0
6737,15573854.0,Nkemjika,749.0,France,Male,41.0,7.0,102541.1,1.0,1.0,0.0,142670.61,0.0
6738,15567147.0,Nnaemeka,652.0,France,Female,35.0,6.0,0.0,2.0,1.0,0.0,172646.88,0.0
6739,15682563.0,Maclean,850.0,Spain,Male,49.0,7.0,0.0,2.0,0.0,0.0,151887.16,0.0
6740,15593365.0,Mazzanti,578.0,France,Male,45.0,10.0,0.0,1.0,1.0,1.0,75732.25,0.0
6741,15654531.0,Ozioma,711.0,France,Female,24.0,9.0,0.0,2.0,1.0,0.0,137059.02,0.0
6742,15784526.0,Ts'ui,641.0,France,Male,29.0,6.0,0.0,2.0,1.0,1.0,155846.69,0.0
6743,15651075.0,Tuan,662.0,France,Male,46.0,8.0,0.0,2.0,0.0,0.0,113860.32,0.0
6744,15597905.0,Ch'iu,785.0,France,Male,36.0,5.0,0.0,1.0,1.0,0.0,71553.84,0.0
6745,15791268.0,Palermo,663.0,Germany,Female,23.0,2.0,102773.15,1.0,1.0,0.0,13906.38,0.0
6746,15791326.0,Calabresi,633.0,France,Male,45.0,5.0,0.0,1.0,1.0,0.0,105782.29,1.0
6747,15742228.0,Nkemakonam,712.0,Spain,Male,31.0,8.0,0.0,2.0,1.0,0.0,64872.55,0.0
6748,15641389.0,Chiang,613.0,Spain,Female,28.0,6.0,0.0,1.0,1.0,1.0,122949.71,0.0
6749,15663438.0,Ting,744.0,Germany,Female,41.0,9.0,146098.43,2.0,1.0,0.0,61811.1,0.0
6750,15702656.0,Yobanna,622.0,France,Female,50.0,5.0,0.0,1.0,1.0,0.0,134483.07,1.0
6751,15651369.0,Hs?,648.0,France,Female,41.0,5.0,0.0,2.0,1.0,0.0,75562.47,0.0
6752,15632503.0,Yefremova,602.0,France,Male,42.0,6.0,0.0,2.0,0.0,0.0,146652.11,0.0
6753,15592999.0,Mazzi,850.0,Spain,Female,41.0,10.0,101455.7,1.0,1.0,0.0,136521.82,0.0
6754,15598086.0,Okwuadigbo,663.0,France,Male,31.0,6.0,111095.85,1.0,1.0,1.0,141137.53,0.0
6755,15595067.0,H?,627.0,Germany,Female,33.0,8.0,175575.95,2.0,1.0,1.0,27330.27,0.0
6756,15694879.0,Chiganu,695.0,Germany,Female,59.0,1.0,114655.58,1.0,1.0,0.0,175749.36,1.0
6757,15739576.0,Milano,583.0,France,Male,35.0,2.0,0.0,2.0,0.0,0.0,185580.89,0.0
6758,15649280.0,Kenechukwu,619.0,France,Female,41.0,7.0,0.0,2.0,1.0,1.0,180862.26,0.0
6759,15600974.0,Calabrese,646.0,France,Male,32.0,6.0,141204.65,2.0,0.0,1.0,174434.06,0.0
6760,15693637.0,Hsia,644.0,Germany,Female,40.0,7.0,161807.18,1.0,0.0,1.0,83910.4,1.0
6761,15680804.0,Chineze,662.0,France,Male,44.0,7.0,0.0,1.0,1.0,0.0,128882.66,0.0
6762,15659800.0,Kao,622.0,France,Female,30.0,7.0,0.0,1.0,1.0,0.0,101314.13,0.0
6763,15793901.0,Ch'iu,607.0,France,Female,42.0,6.0,0.0,2.0,0.0,0.0,157567.37,0.0
6764,15572547.0,Onyeorulu,683.0,Germany,Male,42.0,5.0,102961.62,2.0,1.0,0.0,131301.72,0.0
6765,15705953.0,Hs?eh,641.0,France,Female,29.0,4.0,0.0,2.0,1.0,1.0,116747.76,0.0
6766,15583392.0,Shih,582.0,France,Male,28.0,10.0,146445.24,2.0,1.0,0.0,86787.34,0.0
6767,15790829.0,K?,584.0,France,Female,41.0,6.0,0.0,2.0,1.0,1.0,134790.74,0.0
6768,15627847.0,Kao,647.0,France,Male,35.0,10.0,0.0,2.0,1.0,1.0,94949.84,0.0
6769,15598894.0,Clements,477.0,France,Female,36.0,7.0,0.0,2.0,1.0,0.0,144880.75,0.0
6770,15579548.0,Ibezimako,526.0,Germany,Female,40.0,3.0,137781.65,1.0,1.0,1.0,90883.12,0.0
6771,15613197.0,Pinto,575.0,Germany,Female,62.0,6.0,142388.61,1.0,1.0,1.0,102577.53,1.0
6772,15786463.0,Chidiebere,730.0,Spain,Female,40.0,9.0,0.0,2.0,0.0,1.0,54865.92,0.0
6773,15677906.0,T'ang,678.0,France,Male,36.0,8.0,0.0,2.0,1.0,0.0,163558.41,0.0
6774,15591036.0,Li Fonti,749.0,Spain,Male,31.0,9.0,0.0,2.0,1.0,0.0,171706.66,0.0
6775,15597989.0,Fan,757.0,Germany,Male,55.0,8.0,110783.28,1.0,0.0,1.0,28373.86,0.0
6776,15643679.0,Ch'eng,638.0,France,Female,38.0,8.0,0.0,2.0,1.0,0.0,50368.63,0.0
6777,15629238.0,Ku,558.0,Germany,Male,42.0,9.0,103515.39,1.0,1.0,1.0,187632.23,1.0
6778,15650391.0,Dickson,549.0,France,Female,34.0,10.0,0.0,2.0,1.0,0.0,62868.33,0.0
6779,15775703.0,Hsieh,669.0,Germany,Female,37.0,7.0,90920.75,1.0,1.0,0.0,133537.53,1.0
6780,15642816.0,Pendergrass,586.0,France,Male,34.0,8.0,115961.58,1.0,1.0,1.0,64872.33,0.0
6781,15709511.0,Ts'ui,632.0,France,Female,29.0,7.0,0.0,2.0,1.0,1.0,148564.76,0.0
6782,15732299.0,Ch'ien,635.0,France,Female,65.0,5.0,0.0,1.0,1.0,0.0,121084.27,1.0
6783,15635125.0,Ch'ang,708.0,France,Male,25.0,6.0,0.0,2.0,1.0,0.0,104722.47,0.0
6784,15776631.0,Tsao,616.0,France,Male,32.0,1.0,0.0,1.0,1.0,0.0,73686.75,0.0
6785,15778135.0,Ch'eng,680.0,Spain,Male,37.0,10.0,0.0,2.0,0.0,1.0,172646.88,0.0
6786,15640074.0,L?,742.0,Spain,Female,38.0,3.0,0.0,2.0,1.0,0.0,159418.1,0.0
6787,15713378.0,Macfarlan,655.0,Spain,Female,36.0,0.0,108432.88,1.0,1.0,0.0,113428.77,0.0
6788,15786035.0,Fanucci,668.0,France,Female,41.0,2.0,0.0,2.0,1.0,0.0,88333.74,0.0
6789,15643523.0,L?,718.0,France,Male,47.0,5.0,0.0,1.0,1.0,0.0,111893.09,1.0
6790,15594556.0,Soto,488.0,France,Female,47.0,5.0,0.0,1.0,1.0,0.0,143598.7,1.0
6791,15679760.0,Yobachukwu,745.0,France,Female,47.0,1.0,0.0,1.0,1.0,1.0,182728.8,1.0
6792,15598044.0,Shao,697.0,France,Male,33.0,7.0,0.0,2.0,0.0,1.0,51670.82,0.0
6793,15766374.0,Ch'in,728.0,France,Male,35.0,7.0,0.0,2.0,1.0,0.0,196334.64,0.0
6794,15678944.0,Onwumelu,634.0,France,Male,42.0,10.0,0.0,2.0,1.0,0.0,91340.02,0.0
6795,15598894.0,Zetticci,479.0,France,Female,40.0,5.0,139914.39,1.0,1.0,1.0,126812.63,1.0
6796,15602909.0,Mazzi,711.0,Spain,Female,36.0,9.0,0.0,2.0,1.0,1.0,120852.85,0.0
6797,15597896.0,Maclean,478.0,France,Male,32.0,3.0,141069.18,1.0,1.0,0.0,98896.06,0.0
6798,15734999.0,Ch'eng,583.0,France,Female,29.0,1.0,0.0,2.0,0.0,1.0,89566.64,0.0
6799,15731554.0,Tuan,748.0,France,Male,41.0,8.0,0.0,1.0,1.0,0.0,165038.41,1.0
6800,15717290.0,Ts'ui,635.0,France,Female,29.0,6.0,118614.4,1.0,0.0,0.0,180426.2,0.0
6801,15737194.0,Hsing,711.0,France,Female,41.0,4.0,0.0,1.0,0.0,0.0,53311.78,1.0
6802,15775124.0,Y?an,655.0,France,Male,32.0,9.0,0.0,2.0,1.0,1.0,121402.53,0.0
6803,15797960.0,Iqbal,574.0,Spain,Female,37.0,7.0,0.0,2.0,1.0,1.0,158973.45,0.0
6804,15731760.0,Fiorentino,672.0,Spain,Male,24.0,7.0,108867.0,1.0,1.0,1.0,93901.61,0.0
6805,15673837.0,White,679.0,Germany,Male,43.0,5.0,135903.33,2.0,1.0,1.0,125010.24,0.0
6806,15783025.0,Genovese,559.0,Spain,Female,43.0,1.0,0.0,2.0,1.0,0.0,176925.69,1.0
6807,15663489.0,Palerma,538.0,Germany,Male,38.0,5.0,85915.52,2.0,0.0,0.0,183717.94,0.0
6808,15716155.0,Liao,803.0,France,Male,49.0,7.0,116037.76,1.0,0.0,1.0,157937.35,1.0
6809,15764073.0,T'ao,687.0,Germany,Male,38.0,9.0,102016.72,2.0,1.0,0.0,120107.1,0.0
6810,15583681.0,Dyer,718.0,Germany,Male,36.0,6.0,141557.87,2.0,0.0,1.0,109394.62,0.0
6811,15631789.0,K?,625.0,France,Male,31.0,9.0,0.0,2.0,1.0,1.0,180344.69,0.0
6812,15585867.0,Shih,741.0,Spain,Male,36.0,2.0,0.0,2.0,1.0,1.0,199992.48,0.0
6813,15582910.0,Palerma,682.0,France,Male,37.0,4.0,0.0,2.0,0.0,1.0,111241.37,0.0
6814,15681180.0,Chiu,712.0,France,Male,37.0,3.0,0.0,1.0,1.0,0.0,807.06,0.0
6815,15757537.0,Ch'iu,565.0,Germany,Male,45.0,6.0,160982.89,2.0,1.0,1.0,147600.54,0.0
6816,15628863.0,Toscani,718.0,France,Female,36.0,1.0,0.0,1.0,1.0,1.0,120830.73,1.0
6817,15651264.0,Hsieh,652.0,Spain,Male,47.0,4.0,79811.72,1.0,1.0,0.0,109523.88,0.0
6818,15697360.0,Tsao,762.0,Spain,Male,33.0,1.0,0.0,2.0,1.0,0.0,48233.75,0.0
6819,15624595.0,Hovell,727.0,France,Male,34.0,2.0,0.0,2.0,1.0,1.0,171045.85,0.0
6820,15742275.0,Onyemere,721.0,Germany,Male,23.0,10.0,122038.34,1.0,1.0,0.0,102930.46,0.0
6821,15665062.0,Chin,706.0,Spain,Male,40.0,2.0,0.0,2.0,0.0,1.0,162599.53,0.0
6822,15775203.0,McGregor,727.0,France,Female,49.0,8.0,0.0,1.0,1.0,1.0,127939.19,1.0
6823,15617486.0,Hughes,619.0,Spain,Male,29.0,9.0,0.0,2.0,0.0,1.0,173870.39,0.0
6824,15611171.0,Calabresi,807.0,France,Female,62.0,6.0,0.0,1.0,1.0,1.0,132410.53,1.0
6825,15756926.0,Ts'ai,550.0,France,Female,26.0,4.0,0.0,2.0,0.0,1.0,180598.28,0.0
6826,15699325.0,Nucci,590.0,Spain,Male,33.0,2.0,0.0,1.0,1.0,0.0,53477.76,0.0
6827,15636684.0,Shen,627.0,Germany,Male,29.0,8.0,116766.44,2.0,0.0,0.0,135083.78,0.0
6828,15705512.0,Shih,668.0,France,Male,46.0,2.0,85845.43,1.0,1.0,1.0,128528.83,1.0
6829,15670030.0,Pagnotto,699.0,France,Female,48.0,2.0,153366.13,1.0,1.0,0.0,116971.05,0.0
6830,15750874.0,Genovese,657.0,France,Female,47.0,9.0,0.0,1.0,1.0,1.0,103799.77,1.0
6831,15626147.0,Biryukov,684.0,Spain,Male,35.0,2.0,0.0,2.0,1.0,0.0,118974.77,0.0
6832,15700353.0,Fomin,653.0,France,Male,43.0,0.0,0.0,1.0,0.0,1.0,93835.64,0.0
6833,15761292.0,Pinto,662.0,Spain,Male,26.0,5.0,0.0,2.0,1.0,0.0,93821.49,0.0
6834,15655339.0,Onyeoruru,628.0,Spain,Male,35.0,3.0,0.0,1.0,1.0,1.0,88958.49,0.0
6835,15793723.0,Trevisani,659.0,Germany,Female,34.0,10.0,157780.74,1.0,1.0,1.0,164975.82,0.0
6836,15581388.0,Clements,597.0,France,Male,52.0,5.0,132351.29,1.0,1.0,0.0,26265.18,1.0
6837,15579892.0,Ugorji,639.0,France,Male,41.0,6.0,143054.85,1.0,0.0,1.0,64849.74,0.0
6838,15732020.0,Ch'iu,648.0,France,Male,38.0,2.0,116597.79,1.0,1.0,1.0,115789.25,0.0
6839,15693637.0,Chukwualuka,590.0,France,Female,44.0,9.0,0.0,1.0,0.0,1.0,132034.13,1.0
6840,15802483.0,Y?an,705.0,France,Male,46.0,9.0,126872.6,1.0,1.0,1.0,89205.54,0.0
6841,15592846.0,Trevisan,637.0,France,Female,38.0,6.0,0.0,2.0,1.0,0.0,182624.93,0.0
6842,15763747.0,Cremonesi,659.0,France,Male,35.0,8.0,0.0,2.0,1.0,1.0,172097.95,0.0
6843,15583026.0,T'ien,850.0,Spain,Male,31.0,3.0,0.0,1.0,1.0,1.0,158845.99,0.0
6844,15778049.0,Bevan,749.0,France,Male,25.0,8.0,133950.21,2.0,1.0,0.0,117916.63,0.0
6845,15664793.0,Trevisani,598.0,Germany,Male,27.0,3.0,102238.01,1.0,1.0,1.0,158023.11,0.0
6846,15673529.0,Mazzi,707.0,France,Female,35.0,6.0,0.0,2.0,1.0,1.0,86460.28,0.0
6847,15702566.0,Nwora,628.0,France,Male,50.0,0.0,0.0,3.0,1.0,0.0,76637.33,1.0
6848,15806438.0,T'ao,653.0,Germany,Female,37.0,3.0,121453.63,2.0,1.0,1.0,71553.94,0.0
6849,15593776.0,Shih,652.0,Spain,Female,28.0,3.0,0.0,2.0,1.0,1.0,180932.46,0.0
6850,15681562.0,Chiu,633.0,France,Female,44.0,9.0,0.0,2.0,1.0,1.0,57762.0,0.0
6851,15712777.0,Calabrese,746.0,Germany,Male,30.0,8.0,121854.45,2.0,1.0,0.0,138380.11,0.0
6852,15795511.0,H?,641.0,Spain,Female,41.0,8.0,0.0,2.0,1.0,0.0,169964.12,0.0
6853,15699467.0,P'eng,745.0,Spain,Male,27.0,3.0,0.0,2.0,1.0,1.0,115676.61,0.0
6854,15768006.0,McFarland,597.0,France,Female,30.0,1.0,0.0,2.0,1.0,1.0,62449.07,0.0
6855,15645571.0,H?,748.0,Spain,Female,34.0,4.0,129934.64,1.0,1.0,0.0,181794.86,0.0
6856,15694518.0,Nkemjika,727.0,France,Male,37.0,4.0,0.0,1.0,1.0,0.0,181490.42,0.0
6857,15624072.0,Hs?,679.0,Germany,Female,39.0,8.0,132406.56,1.0,1.0,1.0,54949.73,0.0
6858,15603088.0,Hsia,741.0,Germany,Female,37.0,7.0,135814.7,2.0,0.0,1.0,72462.25,0.0
6859,15603550.0,T'ien,521.0,France,Male,25.0,1.0,141796.43,1.0,1.0,0.0,88890.05,0.0
6860,15775306.0,Nebechukwu,773.0,Spain,Female,46.0,3.0,0.0,2.0,1.0,0.0,136330.32,0.0
6861,15598846.0,Chukwudi,538.0,Germany,Male,48.0,4.0,135870.01,2.0,1.0,1.0,131660.31,1.0
6862,15700549.0,Ch'ang,651.0,Germany,Male,37.0,10.0,121270.18,1.0,1.0,1.0,177747.03,0.0
6863,15622117.0,Ch'iu,665.0,Germany,Female,57.0,1.0,119927.45,1.0,1.0,1.0,151823.6,1.0
6864,15721730.0,Yeh,729.0,Germany,Female,29.0,1.0,101238.24,1.0,0.0,0.0,71139.31,0.0
6865,15703923.0,Chukwubuikem,619.0,France,Female,39.0,6.0,0.0,2.0,1.0,1.0,140765.57,0.0
6866,15689614.0,Chuang,543.0,France,Male,34.0,0.0,94488.54,1.0,1.0,1.0,166677.54,0.0
6867,15757577.0,T'ien,653.0,France,Male,33.0,2.0,0.0,2.0,1.0,1.0,93524.19,0.0
6868,15701301.0,Hsu,554.0,France,Male,34.0,4.0,0.0,2.0,1.0,0.0,72350.47,0.0
6869,15709531.0,Chidalu,498.0,France,Male,40.0,0.0,0.0,1.0,1.0,0.0,65986.48,1.0
6870,15602845.0,Maclean,805.0,Spain,Male,33.0,8.0,0.0,2.0,1.0,0.0,102057.86,0.0
6871,15575759.0,Trevisano,686.0,Germany,Female,50.0,8.0,118939.3,1.0,1.0,0.0,53477.76,1.0
6872,15686936.0,Nkemakonam,597.0,France,Male,38.0,9.0,125832.2,1.0,1.0,1.0,158071.69,0.0
6873,15680243.0,Tsao,686.0,France,Female,36.0,1.0,0.0,2.0,0.0,1.0,121151.1,0.0
6874,15701074.0,Dreyer,730.0,France,Male,36.0,6.0,0.0,1.0,1.0,0.0,79304.38,0.0
6875,15752084.0,Chidubem,710.0,France,Male,37.0,3.0,0.0,2.0,1.0,1.0,38252.25,0.0
6876,15762238.0,Chin,734.0,France,Male,35.0,5.0,0.0,2.0,1.0,1.0,76611.33,0.0
6877,15576723.0,T'ang,678.0,France,Female,39.0,3.0,0.0,2.0,1.0,0.0,54474.48,0.0
6878,15656613.0,Lucchese,586.0,Germany,Female,25.0,9.0,121498.58,1.0,1.0,0.0,162820.5,0.0
6879,15733429.0,Yeh,646.0,Germany,Female,39.0,9.0,137452.09,1.0,1.0,0.0,81524.09,1.0
6880,15646091.0,O'Donnell,683.0,France,Male,38.0,1.0,0.0,1.0,1.0,1.0,158024.1,0.0
6881,15684198.0,Ts'ui,679.0,Spain,Female,29.0,8.0,0.0,2.0,0.0,0.0,106655.88,0.0
6882,15769312.0,Ch'iu,582.0,Spain,Female,37.0,5.0,0.0,1.0,1.0,1.0,163477.22,0.0
6883,15756975.0,Tien,634.0,France,Female,25.0,5.0,0.0,2.0,0.0,0.0,97939.3,0.0
6884,15765283.0,Ch'ang,726.0,France,Female,49.0,4.0,0.0,2.0,1.0,1.0,162703.0,1.0
6885,15774738.0,Mazzanti,748.0,France,Female,31.0,9.0,0.0,2.0,1.0,0.0,123850.58,0.0
6886,15673599.0,Kang,639.0,France,Male,33.0,7.0,0.0,2.0,1.0,1.0,122268.75,0.0
6887,15735203.0,Nkemakolam,576.0,Spain,Female,34.0,0.0,0.0,2.0,0.0,1.0,156768.45,0.0
6888,15693690.0,Y?,559.0,France,Male,40.0,6.0,0.0,1.0,1.0,0.0,82970.69,1.0
6889,15586523.0,Mancini,635.0,Germany,Female,47.0,4.0,142406.43,1.0,1.0,0.0,173486.39,1.0
6890,15702571.0,Cairns,762.0,Spain,Male,36.0,2.0,0.0,2.0,1.0,0.0,94767.77,0.0
6891,15589147.0,Folliero,719.0,Spain,Male,30.0,1.0,0.0,2.0,1.0,1.0,71497.79,0.0
6892,15763747.0,Dickson,667.0,France,Female,27.0,3.0,0.0,1.0,1.0,1.0,92811.2,0.0
6893,15631339.0,Ch'ang,556.0,France,Male,45.0,1.0,0.0,1.0,1.0,0.0,35418.79,1.0
6894,15625042.0,Hsieh,596.0,Germany,Male,37.0,8.0,113743.37,1.0,1.0,1.0,82565.01,0.0
6895,15642725.0,Chukwuemeka,611.0,Spain,Female,55.0,4.0,0.0,1.0,1.0,0.0,130910.78,1.0
6896,15782530.0,Ting,687.0,Germany,Female,42.0,6.0,140931.82,2.0,1.0,0.0,158054.49,0.0
6897,15782875.0,Manna,709.0,Germany,Female,40.0,4.0,108822.4,1.0,1.0,0.0,111448.92,1.0
6898,15752856.0,Ch'ien,543.0,Spain,Male,32.0,9.0,0.0,2.0,1.0,0.0,1713.1,0.0
6899,15684319.0,McIntyre,686.0,France,Male,55.0,8.0,134937.94,1.0,1.0,0.0,173837.54,1.0
6900,15588566.0,Y?,615.0,Germany,Male,42.0,1.0,113537.73,1.0,0.0,0.0,28373.86,1.0
6901,15583840.0,Chiu,667.0,Germany,Female,33.0,7.0,133550.67,1.0,1.0,0.0,131305.37,1.0
6902,15647782.0,O'Donnell,627.0,France,Female,40.0,2.0,0.0,2.0,0.0,0.0,95864.5,1.0
6903,15591130.0,Oguejiofor,554.0,Spain,Female,32.0,5.0,92763.55,1.0,1.0,0.0,141210.5,1.0
6904,15759034.0,Ohearn,682.0,Germany,Male,34.0,10.0,132837.7,2.0,1.0,1.0,180712.28,0.0
6905,15729359.0,Lu,708.0,France,Male,45.0,6.0,0.0,2.0,1.0,0.0,59325.21,0.0
6906,15668958.0,Hs?,607.0,France,Male,42.0,1.0,0.0,2.0,0.0,1.0,16500.66,0.0
6907,15756850.0,Ts'ui,597.0,France,Female,35.0,5.0,0.0,2.0,1.0,0.0,84927.42,0.0
6908,15641114.0,Tseng,594.0,France,Female,48.0,4.0,0.0,1.0,1.0,1.0,127825.25,1.0
6909,15761525.0,Chien,732.0,France,Female,36.0,9.0,0.0,2.0,1.0,0.0,91560.63,0.0
6910,15598838.0,Tsai,678.0,France,Male,37.0,6.0,0.0,2.0,1.0,1.0,141896.74,0.0
6911,15783501.0,Yudina,535.0,Germany,Male,24.0,5.0,117593.48,1.0,1.0,1.0,155711.64,0.0
6912,15712264.0,Kaur,690.0,France,Male,33.0,9.0,141826.88,1.0,1.0,1.0,115288.24,0.0
6913,15590177.0,Chiemenam,755.0,France,Male,59.0,4.0,0.0,1.0,0.0,1.0,86699.98,0.0
6914,15576185.0,Ch'iu,735.0,Germany,Female,38.0,2.0,127948.57,2.0,1.0,1.0,147937.54,0.0
6915,15677908.0,Chiemezie,558.0,Spain,Male,40.0,9.0,138489.66,1.0,1.0,1.0,92865.46,0.0
6916,15781298.0,Chinweuba,712.0,Spain,Male,39.0,4.0,0.0,2.0,1.0,1.0,121525.51,0.0
6917,15773776.0,T'ien,603.0,France,Male,38.0,5.0,0.0,2.0,1.0,1.0,151623.71,0.0
6918,15731790.0,Chukwuemeka,680.0,France,Male,32.0,1.0,0.0,2.0,1.0,0.0,104936.88,0.0
6919,15797900.0,Nwagugheuzo,722.0,Germany,Female,33.0,3.0,81844.89,2.0,0.0,0.0,126812.87,0.0
6920,15636388.0,Hsueh,584.0,Spain,Male,44.0,5.0,0.0,2.0,1.0,0.0,53394.03,0.0
6921,15797081.0,Macleod,686.0,France,Male,37.0,2.0,0.0,2.0,0.0,1.0,53581.17,0.0
6922,15655341.0,Chidimma,590.0,Spain,Male,38.0,5.0,0.0,2.0,1.0,1.0,83700.66,0.0
6923,15761047.0,Sagese,645.0,Germany,Male,29.0,0.0,142862.21,2.0,1.0,0.0,55775.84,0.0
6924,15771543.0,T'ao,746.0,France,Female,29.0,1.0,115563.71,1.0,1.0,0.0,163550.58,0.0
